,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
4564,681454555,False,finalized,3,2/25/15 8:27,negative,1.0,Cancelled Flight,0.6447,Southwest,,_missjoannalee,,0,@SouthwestAir hope your flyers get a credit of some sort for all the delays and Cancelled Flightlations #shittydeal #notimpressed,"[37.6170841, -122.3877223]",2/23/15 16:16,5.70014e+17,Canada,Pacific Time (US & Canada)
4593,681454584,False,finalized,3,2/25/15 4:35,neutral,1.0,,,Southwest,,SharArnold,,0,@SouthwestAir any deals to orlando in April/may??,"[41.52066893, -81.21118788]",2/23/15 14:50,5.69993e+17,,
4629,681454621,False,finalized,3,2/25/15 4:49,positive,0.6676,,0.0,Southwest,,KatePatay,,0,@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,"[39.50503682, -119.77382751]",2/23/15 13:40,5.69975e+17,"Reno, NV",Alaska
4630,681454622,False,finalized,3,2/25/15 4:22,negative,1.0,Late Flight,1.0,Southwest,,lajollamom,,0,@SouthwestAir right? We're delayed so I'm crabby. :) Also why do you allow one family member to purchase EarlyBird check in and hold rows?,"[32.73154946, -117.19636508]",2/23/15 13:39,5.69975e+17,"La Jolla, CA ",Pacific Time (US & Canada)
4683,681454676,False,finalized,3,2/25/15 9:58,negative,1.0,Can't Tell,0.6736,Southwest,,mcmahon0074,,0,@SouthwestAir why so expensive to go to Vegas with stops in Late Flight June as I can get non stop for same on competition,"[42.3427148, -71.5504243]",2/23/15 11:11,5.69938e+17,some where in massachusetts ,
4684,681454677,False,finalized,3,2/25/15 4:08,negative,1.0,Cancelled Flight,0.6464,Southwest,,_missjoannalee,,0,"@SouthwestAir delayed twice now Cancelled Flighted...sent complaint email, yet no response.  Need an explanation pls. #notsatisfied #smh #unhappy","[32.7156489, -117.1556388]",2/23/15 11:09,5.69937e+17,Canada,Pacific Time (US & Canada)
4695,681454688,False,finalized,3,2/25/15 7:46,positive,1.0,,,Southwest,,gotkristopher,,0,@SouthwestAir nice touch on the passbook integration!,"[33.43403712, -111.99678364]",2/23/15 10:21,5.69925e+17,The AZ Desert,Pacific Time (US & Canada)
4716,681454709,False,finalized,3,2/25/15 1:14,negative,1.0,Bad Flight,0.7057,Southwest,,alifriend,,0,@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,"[33.64079948, -84.4358346]",2/23/15 8:59,5.69904e+17,"Columbus, OH",Eastern Time (US & Canada)
4729,681454722,False,finalized,3,2/25/15 1:27,positive,1.0,,,Southwest,,bjwellington,,0,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1,"[32.85744983, -97.03548311]",2/23/15 8:18,5.69894e+17,"Sac City, IA",Central Time (US & Canada)
4787,681454781,False,finalized,3,2/25/15 1:17,positive,1.0,,,Southwest,,hllgruber,,0,@SouthwestAir yes I was everything worked out great,"[34.00646846, -118.48131246]",2/22/15 23:16,5.69758e+17,,
4806,681454801,False,finalized,3,2/25/15 3:50,positive,0.6549,,,Southwest,,SarahCalhoon,,0,@SouthwestAir TY for your consideration!,"[40.76352814, -111.89191896]",2/22/15 20:10,5.69711e+17,Minneapolis,Central Time (US & Canada)
4826,681454821,False,finalized,3,2/25/15 9:39,negative,1.0,longlines,0.6723,Southwest,,joekidd21,,0,@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,"[41.79410567, -87.74243312]",2/22/15 19:10,5.69696e+17,,
4891,681454886,False,finalized,3,2/25/15 7:45,positive,0.6459999999999999,,0.0,Southwest,,jpiercyttu,,0,ÛÏ@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprGÛ,"[33.51750182, -101.90914558]",2/22/15 17:19,5.69668e+17,,
4901,681454896,False,finalized,3,2/25/15 4:26,positive,1.0,,,Southwest,,cvandivere,,0,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!,"[29.65283375, -95.275749]",2/22/15 17:16,5.69667e+17,,
4910,681454905,False,finalized,3,2/25/15 3:07,neutral,0.6926,,0.0,Southwest,,arteriesrus,,0,@SouthwestAir I have followed you. Awaiting your DM.,"[40.91509493, -81.4367726]",2/22/15 16:51,5.69661e+17,Salt Lake City,Mountain Time (US & Canada)
4916,681454911,False,finalized,3,2/25/15 6:06,negative,1.0,Late Flight,1.0,Southwest,,mikeslagle,,0,@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time.,"[32.73284288, -117.19634507]",2/22/15 16:09,5.6965e+17,,Pacific Time (US & Canada)
4920,681454915,False,finalized,3,2/25/15 4:13,negative,1.0,Customer Service Issue,1.0,Southwest,,arteriesrus,,0,"@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??","[40.91497406, -81.43686526]",2/22/15 16:01,5.69648e+17,Salt Lake City,Mountain Time (US & Canada)
4924,681454919,False,finalized,3,2/25/15 9:31,positive,0.6748,,,Southwest,,AuGres_MI,,0,@SouthwestAir Thanks.,"[42.58417604, -83.1064707]",2/22/15 15:46,5.69644e+17,Back in the Mitten,
4934,681454929,False,finalized,3,2/25/15 9:16,neutral,1.0,,,Southwest,,AuGres_MI,,0,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?","[42.58399752, -83.10630667]",2/22/15 15:11,5.69636e+17,Back in the Mitten,
4935,681454930,False,finalized,3,2/25/15 4:08,neutral,0.7012,,0.0,Southwest,,LetCourtRun,,0,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.,"[39.87875827, -75.23722854]",2/22/15 15:10,5.69635e+17,,Central Time (US & Canada)
4970,681454966,False,finalized,3,2/25/15 5:18,negative,1.0,Bad Flight,0.3443,Southwest,,tikidaisy,,0,"@SouthwestAir BTW I was completely unable to buy wifi for my flight using Galaxy S4. Couldn't zoom out or scroll to touch ""Buy""","[30.27027027, -97.74064527]",2/22/15 12:17,5.69592e+17,"Washington, DC",America/New_York
4974,681454970,False,finalized,3,2/25/15 9:57,positive,1.0,,,Southwest,,TheDarrenHickey,,0,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass,"[33.4338494, -111.9963312]",2/22/15 12:07,5.69589e+17,Indianapolis,Eastern Time (US & Canada)
4976,681454972,False,finalized,3,2/25/15 3:01,negative,1.0,Cancelled Flight,1.0,Southwest,,DigitalCK,,0,@SouthwestAir wife's flight to DAL just got Cancelled Flightled. What does she do to find options to get back home?  1708 PHX-&gt;DAL,"[33.00605781, -96.76519155]",2/22/15 12:03,5.69588e+17,"Dallas, Tx",Central Time (US & Canada)
4977,681454973,False,finalized,3,2/25/15 2:35,negative,0.3546,Can't Tell,0.3546,Southwest,,marysilvadoctor,,0,@SouthwestAir thanks for the response - flight time has passed - rebooked now,"[41.72810364, -71.43406677]",2/22/15 12:03,5.69588e+17,"Nashville, TN",Central Time (US & Canada)
4980,681454976,False,finalized,3,2/25/15 2:15,positive,0.6779999999999999,,,Southwest,,EffremFGoodman,,0,@SouthwestAir good to be back. See you all again in several weeks.,"[34.7300769, -92.219814]",2/22/15 11:55,5.69586e+17,#DFWLittleRockMempLAVegas#MS#,
4992,681454988,False,finalized,3,2/25/15 7:06,neutral,0.3444,,0.0,Southwest,,PasstheJman,,0,@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.,"[41.77838296, -87.7409109]",2/22/15 10:38,5.69567e+17,,Mountain Time (US & Canada)
4993,681454989,False,finalized,3,2/25/15 9:37,negative,1.0,Customer Service Issue,0.6983,Southwest,,mightymolar,,0,@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,"[38.84884095, -77.04207298]",2/22/15 10:37,5.69567e+17,"Rockville, Maryland",Eastern Time (US & Canada)
5022,681455018,False,finalized,3,2/25/15 2:25,positive,1.0,,,Southwest,,KyleSnyderZ,,0,@SouthwestAir I will say that your customer service has consistently been the very best!!!,"[40.72845228, -80.08224442]",2/22/15 7:49,5.69524e+17,Cranberry 16066/Bonita Springs,
5035,681455031,False,finalized,3,2/25/15 5:54,negative,0.6631,Customer Service Issue,0.3331,Southwest,,purdom44,,0,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,"[36.12665696, -86.66953068]",2/22/15 6:45,5.69508e+17,,
5058,681455054,False,finalized,3,2/25/15 0:33,negative,0.6843,Cancelled Flight,0.6843,Southwest,,marysilvadoctor,,0,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,"[41.65451582, -70.61064187]",2/22/15 5:07,5.69484e+17,"Nashville, TN",Central Time (US & Canada)
5061,681455057,False,finalized,3,2/25/15 2:40,negative,1.0,Cancelled Flight,0.6703,Southwest,,hllgruber,,0,@SouthwestAir #flight #Cancelled Flightled...tried to get refund but on hold. Can I get it after my flight would have departed?,"[39.87638268, -75.23929034]",2/22/15 3:06,5.69453e+17,,
5093,681455089,False,finalized,3,2/25/15 5:43,negative,1.0,Cancelled Flight,0.6524,Southwest,,Julienbrandt,,0,@SouthwestAir u texted that my flight from Denver to SD tmrw is Cancelled Flightled? Been on hold for an hour trying to get help. Any other flights?,"[39.73217408, -105.0050626]",2/21/15 20:19,5.69351e+17,San Diego,Pacific Time (US & Canada)
5112,681455109,False,finalized,3,2/25/15 2:49,negative,1.0,Late Flight,1.0,Southwest,,scoobydoo9749,,0,@SouthwestAir why am I still in Baltimore?! @delta is doing laps around us and laughing about it. # ridiculous,"[39.1848041, -76.6787131]",2/21/15 19:24,5.69337e+17,"Tallahassee, FL",America/Chicago
5113,681455110,False,finalized,3,2/25/15 9:05,neutral,1.0,,,Southwest,,OrlandoVIPs,,0,@SouthwestAir I'm ready for #MayweatherPacquiao in Vegas May 2nd! http://t.co/8dQZlrJo9p,"[28.44752379, -81.46716587]",2/21/15 19:21,5.69336e+17,Orlando.South Beach.Vegas,Eastern Time (US & Canada)
5117,681455114,False,finalized,3,2/25/15 7:56,negative,1.0,Lost Luggage,1.0,Southwest,,scoobydoo9749,,0,@SouthwestAir a week after Valentines day..not feeling the #LUV. Going on 11 hrs @BWI and don't my bags aren't even coming w me.,"[39.1780768, -76.670155]",2/21/15 19:11,5.69334e+17,"Tallahassee, FL",America/Chicago
5127,681455124,False,finalized,3,2/25/15 7:19,negative,1.0,Late Flight,0.6327,Southwest,,scoobydoo9749,,0,@SouthwestAir still haven't left @BWI. Maybe by the time I'm suppose to fly back to Austin on Tuesday we'll have moved.,"[39.1766101, -76.6700606]",2/21/15 18:31,5.69324e+17,"Tallahassee, FL",America/Chicago
5128,681455125,False,finalized,3,2/25/15 5:24,negative,1.0,Cancelled Flight,0.3453,Southwest,,scoobydoo9749,,0,"@SouthwestAir coming up on 10 hrs and all at the gate, not leaving and without my baggage. SWA you are my nightmare!","[39.1766101, -76.6700606]",2/21/15 18:25,5.69322e+17,"Tallahassee, FL",America/Chicago
5129,681455127,False,finalized,3,2/25/15 3:35,negative,1.0,Lost Luggage,0.6484,Southwest,,scoobydoo9749,,0,@SouthwestAir finally boarded. Looks like I'll make it to my final destination but my baggage won't # baggagefail #bagsflyfreebutnotwithme,"[39.1765188, -76.6696894]",2/21/15 18:20,5.69321e+17,"Tallahassee, FL",America/Chicago
5131,681455129,False,finalized,3,2/25/15 3:22,neutral,1.0,,,Southwest,,scoobydoo9749,,0,@SouthwestAir 20 passengers on this plane. I should've just grabbed my baggage and gave it its own seat.,"[39.1766716, -76.6694354]",2/21/15 18:12,5.69319e+17,"Tallahassee, FL",America/Chicago
5132,681455130,False,finalized,3,2/25/15 9:58,negative,0.6552,Cancelled Flight,0.6552,Southwest,,taylor_nacci,,0,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,"[42.19881665, -83.3859395]",2/21/15 18:09,5.69318e+17,10/5/13,Eastern Time (US & Canada)
5133,681455131,False,finalized,3,2/25/15 3:21,negative,1.0,Lost Luggage,0.6534,Southwest,,scoobydoo9749,,0,"@SouthwestAir 50min to get bag checked n ATX, miss my flight, spend all day @BWI, n not get my baggage at the end of it all.  #epitimeoffail","[39.1766628, -76.6694238]",2/21/15 18:08,5.69318e+17,"Tallahassee, FL",America/Chicago
5148,681455146,False,finalized,3,2/25/15 3:03,negative,1.0,Lost Luggage,1.0,Southwest,,scoobydoo9749,,0,"@SouthwestAir 9 hrs in Baltimore, still not going to get my baggage to greenville w me. This is just unbelievable.","[39.1766573, -76.669424]",2/21/15 17:31,5.69309e+17,"Tallahassee, FL",America/Chicago
5160,681455158,False,finalized,3,2/25/15 2:01,negative,1.0,Customer Service Issue,1.0,Southwest,,BigSho31,,0,@SouthwestAir we are trying to fly back from Orlando to BWI. The website has crashed and no one answered the phone. #HELP,"[28.43278708, -81.46990923]",2/21/15 16:32,5.69293e+17,,Eastern Time (US & Canada)
5193,681455191,False,finalized,3,2/25/15 2:12,negative,1.0,Late Flight,1.0,Southwest,,chuxtina,,0,@SouthwestAir okay I understand a delay one way. But both ways? C'mon #annoyed #flights,"[36.15093569, -115.27959887]",2/21/15 14:35,5.69264e+17,"Los Angeles, CA",Pacific Time (US & Canada)
5196,681455194,False,finalized,3,2/25/15 7:06,negative,0.6989,longlines,0.3548,Southwest,,sfmurray1950,,0,@SouthwestAir Flight 2646.  Four hours in the plane on the ground at BWI.,"[39.17692138, -76.66929304]",2/21/15 14:27,5.69262e+17,"Helena-West Helena, AR",Central Time (US & Canada)
5210,681455208,False,finalized,3,2/25/15 5:15,negative,1.0,Can't Tell,1.0,Southwest,,scoobydoo9749,,0,@SouthwestAir the ball has been dropped. My snowboard will not be making it to my destination. #totalfail #letdown,"[39.1799072, -76.6704455]",2/21/15 14:12,5.69258e+17,"Tallahassee, FL",America/Chicago
5214,681455212,False,finalized,3,2/25/15 7:56,neutral,0.3754,,0.0,Southwest,,scoobydoo9749,,0,@SouthwestAir but if my bag makes it with me to Greenville tonight then all is forgiven. #HighHopes,"[39.1798687, -76.6707032]",2/21/15 14:03,5.69256e+17,"Tallahassee, FL",America/Chicago
5219,681455217,False,finalized,3,2/25/15 0:50,negative,1.0,Lost Luggage,1.0,Southwest,,scoobydoo9749,,0,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.,"[39.1799094, -76.6709767]",2/21/15 13:55,5.69254e+17,"Tallahassee, FL",America/Chicago
5280,681455278,False,finalized,3,2/25/15 9:55,neutral,0.6784,,,Southwest,,johnpneedham,,0,"@SouthwestAir flight 3899 HOU to MDW aboard a Boeing 73, boarded for an on-time 2PM departure. #WheelsUp #fb","[29.6526846, -95.2787367]",2/21/15 11:36,5.69219e+17,"Spring, TX, Chicago and others",
5289,681455287,False,finalized,3,2/25/15 4:49,negative,1.0,Cancelled Flight,1.0,Southwest,,taylor_nacci,,0,@SouthwestAir you just Cancelled Flightled my flight home so you better get me a private jet or something. I need to get home now,"[26.52778866, -81.75533052]",2/21/15 11:07,5.69212e+17,10/5/13,Eastern Time (US & Canada)
5305,681455303,False,finalized,3,2/25/15 0:53,positive,1.0,,,Southwest,,bgr1061,,0,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,"[38.90385896, -76.51625101]",2/21/15 10:47,5.69207e+17,Austin,
5333,681455331,False,finalized,3,2/25/15 2:17,neutral,0.6843,,0.0,Southwest,,BavarianLin,,0,@SouthwestAir I DM'd you,"[30.26196639, -97.75945775]",2/21/15 9:20,5.69185e+17,New Jersey / Munich,Eastern Time (US & Canada)
5373,681455371,False,finalized,3,2/25/15 2:45,negative,1.0,Customer Service Issue,1.0,Southwest,,arteriesrus,,0,"@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx","[41.81477378, -80.93644744]",2/21/15 7:47,5.69162e+17,Salt Lake City,Mountain Time (US & Canada)
5374,681455372,False,finalized,3,2/25/15 3:12,positive,1.0,,,Southwest,,DianeFerraro,,0,@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv,"[33.6839241, -117.8607358]",2/21/15 7:45,5.69161e+17,"Los Angeles, California",Pacific Time (US & Canada)
5468,681455467,False,finalized,3,2/25/15 3:37,positive,1.0,,,Southwest,,tikidaisy,,0,@SouthwestAir Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about.,"[30.30630631, -97.71394697]",2/20/15 19:03,5.68969e+17,"Washington, DC",America/New_York
5485,681455484,False,finalized,3,2/25/15 0:50,positive,1.0,,,Southwest,,d4nigirl,,0,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,"[40.77512287, -73.86982237]",2/20/15 17:51,5.68951e+17,"Douglaston, NY",Atlantic Time (Canada)
5496,681455495,False,finalized,3,2/25/15 5:29,negative,0.6544,Flight Booking Problems,0.3291,Southwest,,LukeGUlrich,,0,@SouthwestAir it says I can't because my flight is in progress.,"[41.30091858, -95.89873244]",2/20/15 17:33,5.68947e+17,"Omaha, NE",Central Time (US & Canada)
5497,681455496,False,finalized,3,2/25/15 2:13,negative,0.6602,Cancelled Flight,0.6602,Southwest,,LukeGUlrich,,0,@SouthwestAir can you help me with reFlight Booking Problems? My flight was Cancelled Flighted. FWHEI6,"[41.30204773, -95.9002533]",2/20/15 17:29,5.68946e+17,"Omaha, NE",Central Time (US & Canada)
5532,681455531,False,finalized,3,2/25/15 3:12,neutral,1.0,,,Southwest,,didieraur,,0,@SouthwestAir tweet just popped up on my phone with @amin_aur follows. Missing my favorite Southwest pilot and brother.,"[35.12084166, -89.84738331]",2/20/15 15:30,5.68916e+17,"Memphis, Tennessee",Central Time (US & Canada)
5548,681455547,False,finalized,3,2/25/15 1:03,negative,1.0,Cancelled Flight,0.6985,Southwest,,jimsmithrn,,0,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!","[35.9807446, -115.0846183]",2/20/15 14:49,5.68905e+17,Kentucky,Eastern Time (US & Canada)
